age,workclass,education,marital-status,occupation,gender,hours-per-week,experience
21,2,8,3,8,0,40,6
20,3,11,4,14,1,23,4
33,3,8,4,14,1,60,18
74,5,4,2,3,1,30,56
25,3,11,0,2,1,40,9
51,2,8,2,8,0,3,36
31,3,8,4,5,1,50,16
27,3,11,4,0,0,60,11
31,3,1,2,4,1,55,18
48,3,9,0,10,0,40,28
73,3,8,6,12,0,3,58
34,3,9,2,10,0,32,14
30,3,8,2,10,1,50,15
53,5,6,2,3,1,40,34
37,0,8,2,0,0,40,22
19,3,11,4,0,0,25,3
53,3,2,2,14,1,45,39
59,4,10,0,10,1,40,38
39,3,6,0,0,0,40,20
23,3,6,4,0,0,38,4
26,3,6,4,0,1,43,7
56,5,11,2,7,1,40,40
35,3,8,2,14,0,28,20
23,3,8,2,2,1,40,8
52,3,3,0,14,1,40,41
43,0,8,2,2,1,40,28
41,3,8,5,7,0,15,26
39,3,11,4,12,1,40,23
56,1,9,2,10,1,50,36
31,3,11,0,3,0,50,15
69,3,6,2,14,1,25,50
37,3,11,2,2,1,45,21
26,4,11,2,3,1,60,10
46,5,6,2,12,1,60,27
20,3,0,4,12,0,30,8
51,3,6,2,7,1,40,32
63,2,11,2,8,1,30,47
42,3,11,2,12,1,40,26
29,3,8,2,7,0,35,14
62,3,2,4,2,1,40,48
35,5,6,2,12,1,40,16
52,1,8,2,14,1,40,37
28,3,5,4,13,1,55,11
71,3,6,2,10,1,50,52
33,1,8,2,11,1,56,18
67,5,9,0,12,1,40,47
26,3,1,2,14,1,35,13
41,3,11,2,3,1,65,25
35,3,8,2,14,1,50,20
27,3,8,2,7,1,40,12
41,3,1,4,6,1,40,28
30,3,11,4,0,0,44,14
27,3,0,4,5,1,40,15
55,3,11,0,12,1,65,39
25,3,6,4,10,1,40,6
33,3,8,4,6,1,40,18
35,3,5,2,13,1,40,18
39,3,11,2,14,1,43,23
32,4,11,2,12,1,99,16
50,3,7,4,3,1,50,28
39,3,8,2,6,1,40,24
39,3,11,0,2,1,24,23
46,1,8,2,11,1,50,31
53,3,8,2,11,1,40,38
68,3,10,6,10,1,60,47
45,3,11,0,0,1,50,29
42,3,7,2,10,1,40,20
67,4,6,2,12,1,50,48
74,3,0,2,11,1,40,62
20,1,11,4,0,0,20,4
52,1,9,2,10,1,40,32
21,1,1,4,7,1,25,8
32,3,0,0,6,0,40,20
43,3,11,2,12,1,35,27
67,3,8,0,0,0,15,52
39,3,0,2,2,1,40,27
28,6,9,2,10,1,40,8
27,3,8,4,6,1,40,12
44,3,5,2,13,1,40,27
23,3,5,4,2,1,40,6
17,2,1,4,8,1,10,4
42,3,8,0,4,1,50,27
44,3,6,0,12,1,40,25
52,1,9,4,10,0,50,32
17,3,1,4,7,1,40,4
44,5,8,0,2,1,45,29
23,5,6,4,3,0,40,4
52,0,6,2,0,1,40,33
58,3,8,2,12,1,40,43
31,3,5,2,13,0,38,14
26,3,11,0,3,1,40,10
33,4,8,2,4,1,70,18
21,3,0,4,6,1,40,9
48,3,11,0,12,1,40,32
21,3,8,4,7,1,36,6
21,3,11,4,12,0,50,5
41,4,10,4,10,0,60,20
54,3,6,2,3,1,60,35
38,3,4,4,12,0,45,20
37,3,8,2,0,1,42,22
64,3,6,0,0,0,40,45
56,3,11,2,3,0,50,40
41,3,8,2,2,1,40,26
42,3,11,2,12,1,60,26
53,6,11,2,3,1,40,37
37,3,8,0,2,1,38,22
60,0,8,6,0,1,40,45
35,3,8,2,6,1,45,20
70,3,11,2,12,1,65,54
44,3,7,2,10,1,50,22
58,3,8,0,0,0,40,43
46,3,8,0,0,1,40,31
29,3,2,2,6,1,40,15
26,3,6,4,3,1,60,7
33,1,11,5,7,0,35,17
42,3,6,2,3,1,50,23
24,3,8,4,2,1,45,9
17,3,1,4,12,0,8,4
35,3,4,2,2,1,60,17
37,0,8,4,0,1,40,22
59,3,4,2,3,1,40,41
27,3,3,4,5,1,10,16
38,0,9,4,3,0,55,18
47,5,11,2,2,1,40,31
42,3,3,4,4,1,40,31
40,0,6,0,10,0,40,21
21,3,11,4,7,0,40,5
36,5,6,4,12,1,50,17
46,3,1,6,6,1,20,33
65,2,8,4,8,1,40,50
31,3,8,2,0,1,40,16
29,3,8,0,6,1,50,14
50,5,0,2,3,1,60,38
46,3,6,0,12,1,40,27
31,3,8,0,0,0,40,16
36,3,9,4,10,0,40,16
66,2,4,6,8,0,3,48
59,0,8,2,0,1,40,44
30,3,6,0,12,1,40,11
27,3,11,4,6,1,40,11
44,3,11,0,5,1,40,28
34,3,8,5,2,1,40,19
58,5,11,2,10,1,45,42
36,3,11,2,0,1,40,20
29,2,8,4,8,1,32,14
42,6,8,0,11,0,40,27
24,3,11,4,12,1,64,8
25,3,11,2,3,1,40,9
18,3,11,4,12,1,20,2
55,3,1,2,6,1,48,42
31,3,4,2,2,1,40,13
33,3,8,4,6,1,40,18
65,1,8,6,3,0,40,50
18,3,8,4,12,1,35,3
23,6,6,2,10,1,60,4
22,3,8,2,5,1,50,7
61,1,8,2,14,1,15,46
40,3,5,2,2,1,40,23
51,3,11,4,3,0,40,35
25,3,8,4,7,1,40,10
63,1,6,6,0,0,35,44
17,3,1,4,12,0,20,4
54,5,9,0,13,0,20,34
45,1,4,0,3,1,47,27
28,6,8,4,10,0,40,13
24,3,11,4,6,1,40,8
70,3,6,6,12,1,30,51
46,3,7,2,12,1,40,24
51,1,3,6,7,0,45,40
58,3,8,0,3,0,40,43
71,2,8,2,8,0,18,56
26,3,6,4,10,1,37,7
38,3,11,2,2,1,40,22
40,3,0,2,6,1,40,28
45,3,8,2,2,1,50,30
43,3,11,2,10,1,40,27
55,5,6,2,3,1,50,36
38,3,1,6,2,1,40,25
26,2,8,4,8,0,40,11
19,3,8,2,12,1,40,4
66,3,6,0,3,0,40,47
34,3,6,4,12,0,50,15
35,3,1,5,14,1,40,22
47,2,8,0,8,0,40,32
34,3,6,2,13,1,48,15
55,3,11,2,7,1,35,39
43,0,5,0,5,1,40,26
66,3,8,6,2,1,40,51
42,3,6,2,10,1,45,23
55,4,6,2,3,1,50,36
43,3,6,2,10,1,40,24
33,3,0,4,7,1,40,21
18,3,8,4,12,0,40,3
50,3,11,0,3,0,40,34
38,3,8,0,5,1,40,23
46,3,8,2,2,1,46,31
38,3,6,2,0,1,45,19
45,5,5,2,3,1,35,28
30,3,0,2,2,1,45,18
56,3,9,2,3,1,50,36
29,3,11,2,6,1,40,13
34,3,8,0,3,0,50,19
58,1,11,6,0,0,25,42
47,1,6,2,0,0,40,28
62,3,6,2,12,1,40,43
24,3,8,4,5,0,40,9
49,3,8,0,13,1,40,34
40,0,8,2,0,1,50,25
17,3,1,4,7,1,14,4
36,3,11,2,2,1,45,20
73,3,8,6,12,0,7,58
26,6,6,4,0,0,20,7
63,3,11,2,3,1,10,47
21,1,8,4,7,0,22,6
49,5,1,6,2,0,40,36
20,3,8,4,12,1,45,5
40,3,8,2,6,1,40,25
36,3,11,4,2,1,50,20
55,0,8,6,0,0,40,40
39,3,6,2,12,1,45,20
40,3,8,0,2,1,40,25
18,3,0,4,12,1,40,6
42,3,8,2,5,1,60,27
49,3,11,0,0,0,40,33
26,3,11,4,12,0,35,10
18,3,11,4,6,0,23,2
57,3,4,6,0,0,40,39
35,5,8,0,6,1,40,20
21,3,0,4,2,1,50,9
43,3,1,0,4,1,80,30
32,3,6,5,13,1,40,13
23,3,11,4,12,0,30,7
59,3,8,5,0,0,40,44
50,3,6,2,10,1,36,31
47,1,8,2,14,1,20,32
36,3,8,0,6,0,40,21
35,6,6,2,10,0,40,16
24,3,8,4,11,1,40,9
22,3,8,4,5,1,40,7
67,5,6,6,12,1,30,48
44,1,11,2,2,1,40,28
34,3,0,2,14,1,80,22
24,3,11,4,12,1,40,8
68,2,8,2,8,1,8,53
46,1,6,0,2,1,40,27
41,3,8,0,5,0,40,26
66,3,8,2,7,1,34,51
21,3,8,2,12,0,38,6
25,3,1,3,12,1,35,12
51,6,9,2,3,1,40,31
33,3,7,2,10,1,45,11
24,3,6,4,10,1,20,5
31,0,4,4,0,0,40,13
31,3,6,2,12,1,45,12
54,3,8,2,6,1,40,39
49,5,8,2,3,1,35,34
59,3,8,4,2,0,35,44
32,3,7,0,10,1,40,10
47,5,8,5,12,0,35,32
70,4,6,2,12,1,15,51
41,3,5,2,13,1,40,24
46,3,8,2,2,1,40,31
36,6,8,4,11,0,40,21
23,2,11,4,8,1,40,7
44,3,6,2,3,0,45,25
32,5,8,4,2,1,40,17
47,3,6,0,7,0,40,28
56,3,8,6,7,0,40,41
38,3,4,2,13,1,56,20
74,3,8,6,7,0,28,59
19,3,11,4,10,0,20,3
74,3,8,2,5,1,12,59
22,2,8,4,8,0,40,7
32,3,8,3,7,1,40,17
31,3,2,2,10,1,55,17
24,3,6,2,12,1,40,5
46,3,6,0,3,1,40,27
27,3,8,2,14,1,40,12
56,3,6,2,3,1,55,37
40,3,6,2,13,0,20,21
67,6,8,2,3,1,35,52
45,5,8,2,2,1,45,30
36,0,6,4,3,0,40,17
47,3,9,0,10,0,40,27
61,3,6,2,3,1,40,42
50,3,8,2,14,1,40,35
43,3,11,4,5,1,40,27
69,3,6,2,12,1,50,50
32,3,6,4,3,1,50,13
38,5,6,4,3,1,30,19
45,3,11,0,0,0,40,29
51,0,8,0,0,0,40,36
38,4,8,2,2,1,50,23
36,3,10,2,10,1,55,15
42,3,9,2,3,1,40,22
24,3,8,4,2,1,40,9
50,3,9,2,10,0,38,30
36,3,4,0,12,0,40,18
31,3,11,0,6,0,55,15
33,3,11,2,2,0,40,17
26,3,11,4,3,0,40,10
43,5,8,2,4,1,99,28
46,3,11,2,12,1,40,30
22,3,8,4,7,0,40,7
45,3,9,0,10,0,55,25
17,3,1,4,12,0,15,4
23,3,11,4,12,1,25,7
36,3,6,2,7,1,40,17
47,3,11,2,13,1,40,31
29,3,9,4,3,1,45,9
39,3,10,0,10,1,45,18
33,3,5,0,12,1,25,16
30,3,5,2,3,0,52,13
22,3,6,4,0,0,20,3
18,2,2,4,8,1,7,4
28,3,11,0,2,1,40,12
40,3,8,2,0,0,12,25
29,3,6,2,10,1,40,10
28,3,11,4,4,0,40,12
23,3,11,4,2,1,30,7
45,3,0,2,0,1,40,33
48,1,9,6,10,0,44,28
47,3,8,2,0,0,40,32
48,5,10,2,12,1,20,27
25,3,6,2,10,0,40,6
63,3,11,2,3,1,35,47
42,3,8,6,3,0,40,27
33,3,6,2,3,1,50,14
30,3,8,4,3,1,40,15
45,4,9,2,12,1,40,25
24,3,5,2,2,0,40,7
34,3,1,4,2,0,30,21
27,3,6,4,0,0,40,8
31,3,8,4,0,0,37,16
44,1,6,2,11,1,56,25
27,3,11,4,3,0,50,11
62,2,5,5,8,1,10,45
28,3,8,0,12,0,35,13
40,1,6,2,10,1,30,21
42,3,6,2,12,1,70,23
24,3,6,4,0,1,15,5
56,3,8,4,2,1,40,41
27,3,8,4,2,1,40,12
43,3,11,0,12,1,55,27
56,3,8,5,0,0,40,41
20,3,11,4,14,1,60,4
52,3,8,2,14,1,55,37
50,3,4,2,2,1,40,32
29,3,11,4,0,0,40,13
23,3,11,4,0,1,50,7
32,3,5,2,2,1,40,15
27,2,6,2,8,1,30,8
23,3,11,4,6,1,40,7
28,3,6,0,10,0,40,9
32,3,8,4,7,1,48,17
19,3,11,4,12,0,20,3
34,1,11,2,14,1,40,18
23,6,8,2,11,1,38,8
49,3,0,0,6,0,32,37
17,3,2,4,14,1,10,3
39,3,6,0,10,1,40,20
32,3,5,0,12,0,40,15
30,3,8,0,7,0,40,15
25,3,6,4,0,1,30,6
61,3,6,2,7,1,20,42
33,3,8,5,7,0,72,18
50,3,5,2,0,1,46,33
43,3,8,2,2,1,40,28
27,3,8,2,6,1,39,12
67,3,1,2,7,1,9,54
27,6,9,2,10,1,20,7
33,0,6,4,11,1,50,14
35,3,8,0,12,0,30,20
20,3,11,4,12,0,2,4
26,3,6,4,7,0,15,7
45,5,11,2,2,1,60,29
48,3,9,4,10,1,50,28
28,1,9,2,3,0,40,8
40,3,9,2,7,1,40,20
62,3,9,2,3,1,40,42
52,5,11,4,2,1,30,36
50,3,11,2,3,1,60,34
43,3,8,2,12,0,20,28
44,3,9,0,0,1,40,24
25,3,6,4,13,0,30,6
23,6,11,4,11,1,30,7
39,3,8,4,0,0,40,24
26,3,8,4,3,0,40,11
40,3,5,2,2,1,40,23
23,3,11,4,7,0,20,7
22,1,6,4,10,0,35,3
35,3,6,2,3,1,50,16
52,3,9,2,3,1,40,32
37,3,4,2,0,0,38,19
25,3,11,4,7,0,45,9
27,3,6,4,0,0,40,8
51,6,11,4,3,1,40,35
18,6,11,4,0,0,16,2
26,3,8,4,2,1,50,11
21,2,11,4,8,0,40,5
42,3,8,2,2,1,40,27
64,3,6,2,11,1,50,45
34,6,8,4,7,0,40,19
70,4,6,2,3,1,40,51
27,3,5,4,10,0,35,10
52,6,11,2,13,1,45,36
25,3,8,4,0,1,45,10
33,3,8,5,0,0,40,18
18,3,1,4,5,1,15,5
51,5,8,2,4,1,50,36
35,3,8,0,3,0,20,20
61,3,6,0,12,0,30,42
41,0,11,2,7,1,40,25
40,5,5,2,12,1,72,23
24,6,8,2,0,0,40,9
29,3,11,0,0,0,35,13
24,2,8,4,8,0,25,9
18,3,1,4,0,0,15,5
60,3,8,0,0,0,40,45
35,2,1,2,8,1,40,22
28,3,11,0,0,0,40,12
26,1,1,2,7,1,50,13
41,5,8,2,2,1,40,26
52,3,8,0,2,1,40,37
45,4,6,2,10,1,40,26
26,5,6,4,10,1,30,7
48,3,11,0,10,1,40,32
18,2,11,4,8,0,30,2
47,3,8,6,10,0,35,32
22,3,3,0,9,0,40,11
35,3,11,0,6,0,40,19
38,3,8,2,12,1,75,23
19,2,11,4,8,1,30,3
34,1,11,2,11,1,40,18
39,3,4,0,0,0,40,21
49,2,8,2,8,1,50,34
38,3,11,2,6,1,40,22
25,3,6,4,13,0,10,6
23,3,6,4,3,0,40,4
48,3,6,0,13,0,45,29
62,3,9,2,0,1,40,42
27,3,8,4,7,1,20,12
24,3,11,2,2,1,50,8
23,2,6,4,8,1,50,4
59,3,6,5,3,1,45,40
55,3,8,4,9,0,40,40
48,3,0,2,14,1,40,36
61,5,11,2,2,1,40,45
43,5,11,4,2,0,14,27
46,1,8,4,7,0,40,31
34,3,8,5,13,0,35,19
32,3,8,2,14,1,50,17
51,2,8,2,8,1,99,36
26,3,8,2,10,1,30,11
39,3,0,4,5,1,40,27
50,3,8,2,12,1,55,35
51,5,8,2,2,1,40,36
43,4,11,2,3,1,40,27
30,3,6,0,12,1,40,11
44,1,6,2,10,1,40,25
40,3,8,2,12,0,30,25
41,3,9,2,3,1,40,21
48,3,8,0,7,0,20,33
57,6,8,2,0,1,40,42
21,3,5,4,12,0,40,4
27,3,11,4,0,0,30,11
27,3,11,4,7,0,10,11
31,3,8,4,13,0,40,16
23,3,8,2,6,1,50,8
45,3,11,4,3,1,60,29
61,1,8,2,11,1,24,46
32,3,11,2,6,1,40,16
42,3,8,0,2,1,43,27
41,3,8,2,2,1,50,26
60,3,8,0,9,0,99,45
28,3,11,4,0,0,42,12
49,3,4,2,0,0,38,31
23,3,5,2,13,1,40,6
30,3,6,4,10,0,40,11
28,3,5,2,10,1,50,11
27,6,8,2,11,1,60,12
26,3,9,4,3,1,60,6
40,6,9,4,2,1,80,20
30,6,6,2,10,1,37,11
42,3,6,2,10,1,50,23
72,5,8,2,4,1,70,57
30,3,11,4,12,1,40,14
51,3,5,0,2,1,40,34
24,3,9,4,3,0,60,4
43,3,8,4,2,1,40,28
53,3,11,2,3,1,50,37
45,3,11,0,3,0,64,29
21,3,11,4,0,1,40,5
36,3,6,0,10,1,40,17
34,3,8,0,6,0,40,19
25,3,1,4,0,0,40,12
57,6,8,2,2,1,40,42
46,0,9,2,3,1,40,26
30,3,8,0,4,1,40,15
31,3,6,4,2,1,40,12
42,3,6,2,10,1,40,23
48,3,8,2,2,1,40,33
42,3,11,0,2,1,40,26
57,3,8,3,2,1,40,42
45,1,9,2,10,1,40,25
27,3,6,4,12,0,55,8
41,3,1,0,11,0,20,28
44,3,11,2,12,1,40,28
39,6,11,2,12,1,40,23
18,3,11,4,12,0,25,2
31,3,4,2,2,1,40,13
24,3,8,4,0,1,50,9
19,3,11,4,0,1,30,3
54,3,8,4,0,0,40,39
47,3,11,0,6,0,40,31
17,3,2,4,4,1,12,3
39,6,9,2,10,1,48,19
24,3,8,4,5,1,40,9
20,3,11,4,11,0,40,4
25,3,8,2,2,1,40,10
39,1,6,4,10,0,44,20
20,3,11,4,10,1,40,4
44,3,9,2,2,1,40,24
23,3,4,4,2,1,20,5
24,3,2,4,2,1,40,10
53,3,8,2,12,1,40,38
24,5,6,2,10,0,20,5
45,0,11,0,0,0,40,29
55,3,11,2,14,1,74,39
21,3,11,4,0,0,20,5
64,5,9,2,4,1,40,44
36,3,6,2,6,0,20,17
55,1,11,0,0,0,55,39
21,3,11,4,0,0,24,5
17,1,1,4,10,0,7,4
27,3,11,4,7,0,40,11
25,3,5,4,3,0,40,8
38,3,11,2,3,0,35,22
33,2,8,0,8,1,48,18
52,3,8,0,0,0,40,37
22,3,8,4,5,1,30,7
37,3,9,2,3,1,60,17
37,3,11,2,10,1,45,21
65,5,9,2,10,1,39,45
28,3,6,4,0,1,40,9
32,5,6,2,3,1,50,13
53,5,6,2,2,1,35,34
32,3,0,4,2,0,50,20
45,3,5,2,2,1,40,28
34,1,6,2,10,0,50,15
39,3,8,2,7,0,40,24
43,3,11,0,6,0,40,27
45,2,8,2,8,1,12,30
35,3,11,4,0,1,40,19
41,4,7,2,12,1,40,19
62,5,9,3,12,0,20,42
45,3,8,2,5,1,40,30
35,3,8,0,6,0,40,20
34,3,11,2,2,1,40,18
40,3,10,2,10,1,60,19
17,3,0,4,7,1,15,5
18,3,8,4,12,1,40,3
27,3,8,0,7,0,40,12
20,3,1,4,5,1,40,7
55,3,11,2,2,1,58,39
38,3,7,2,0,1,40,16
20,3,3,4,5,0,40,9
18,3,0,4,7,1,20,6
52,3,8,2,5,1,45,37
42,3,6,2,0,1,40,23
48,3,6,2,13,1,40,29
55,3,8,0,3,0,40,40
18,3,8,4,2,1,30,3
17,3,1,4,12,1,22,4
47,3,8,2,5,1,40,32
29,3,8,4,5,1,26,14
48,3,6,4,3,1,40,29
31,3,8,4,13,0,40,16
54,3,11,0,0,0,40,38
40,3,11,2,13,1,50,24
25,3,8,4,6,0,50,10
48,5,6,5,13,1,50,29
53,6,8,2,5,1,40,38
47,3,11,2,2,1,50,31
57,3,8,2,2,1,40,42
21,3,11,4,12,0,13,5
45,3,11,0,6,1,40,29
54,3,9,4,10,1,40,34
69,5,10,2,10,1,45,48
30,3,11,4,6,0,40,14
60,4,0,2,3,1,44,48
55,3,8,2,4,1,40,40
46,3,6,5,12,1,55,27
21,3,8,2,2,1,40,6
25,3,4,4,2,1,40,7
67,3,8,2,12,1,4,52
41,1,9,2,10,1,40,21
53,3,8,2,0,1,50,38
26,3,8,4,0,0,40,11
68,5,8,2,4,1,10,53
36,3,4,4,3,0,40,18
20,3,4,4,0,0,15,2
20,3,11,4,3,1,40,4
35,3,10,4,10,1,45,14
27,3,6,4,10,0,40,8
29,3,8,4,2,1,40,14
28,3,6,2,13,1,40,9
40,3,9,2,10,0,50,20
20,3,3,4,5,1,40,9
51,3,5,4,10,0,40,34
30,3,9,4,0,0,40,10
50,3,8,5,12,0,55,35
30,1,8,2,10,1,40,15
34,3,6,5,10,0,39,15
55,3,9,2,10,1,52,35
53,5,4,0,12,0,70,35
45,3,9,4,3,0,50,25
45,3,4,0,10,0,50,27
73,1,9,2,3,1,20,53
18,3,2,4,7,0,20,4
33,3,8,2,12,1,55,18
33,3,6,2,13,1,50,14
38,3,11,2,6,1,48,22
65,2,11,2,8,1,4,49
31,0,8,2,0,1,45,16
24,2,6,4,8,0,40,5
51,4,6,5,12,1,40,32
32,3,6,2,3,1,45,13
52,3,8,2,2,1,40,37
41,4,6,2,10,1,50,22
25,3,8,4,12,0,35,10
45,1,5,2,11,1,40,28
61,5,8,2,2,1,20,46
71,3,11,6,7,0,28,55
63,6,8,0,0,0,27,48
45,6,8,5,12,0,40,30
57,2,6,2,8,0,45,38
47,3,8,2,2,1,52,32
50,5,9,0,10,0,25,30
25,1,6,4,10,1,45,6
32,3,8,4,6,0,40,17
40,3,7,2,3,1,40,18
50,3,0,0,0,0,40,38
54,3,11,0,11,0,40,38
34,3,8,2,14,1,50,19
42,3,3,0,6,0,46,31
27,2,8,4,8,1,40,12
38,3,8,0,12,1,60,23
17,3,1,4,12,0,24,4
47,3,10,2,10,1,55,26
21,2,11,3,8,0,35,5
25,3,4,4,12,0,40,7
30,3,8,2,14,1,40,15
39,3,8,2,2,1,65,24
47,0,6,2,11,1,45,28
57,3,8,2,13,1,40,42
25,3,8,4,5,0,40,10
68,3,9,2,10,1,45,48
34,6,8,2,6,1,65,19
35,3,8,2,4,1,40,20
39,1,4,2,2,1,40,21
47,3,4,2,2,1,40,29
47,3,11,6,3,0,45,31
55,5,8,2,4,1,70,40
72,5,11,2,4,1,21,56
32,3,8,2,0,0,44,17
28,3,5,4,3,0,40,11
61,4,10,0,10,1,35,40
44,5,6,2,12,1,50,25
35,1,9,2,10,0,35,15
48,5,6,2,3,1,40,29
49,0,8,2,0,1,46,34
32,3,11,4,7,1,35,16
26,0,5,4,0,1,55,9
56,5,6,0,4,1,30,37
71,2,8,6,8,0,42,56
24,6,9,4,10,0,20,4
42,1,4,2,0,0,35,24
37,6,8,2,11,1,55,22
57,3,11,0,13,0,40,41
48,1,6,5,10,0,45,29
39,3,11,0,2,1,40,23
20,4,8,4,2,1,40,5
46,3,8,0,13,0,20,31
33,3,2,2,14,1,40,19
35,5,8,2,4,1,50,20
62,2,9,2,8,1,4,42
20,3,8,4,7,0,30,5
42,6,6,2,11,1,52,23
64,2,8,2,8,1,24,49
42,3,11,5,10,1,50,26
47,3,2,0,5,1,40,33
40,3,4,5,6,1,40,22
51,6,8,2,2,1,45,36
26,3,11,4,5,1,35,10
32,4,5,0,3,0,80,15
59,3,7,4,10,1,50,37
36,3,1,3,2,1,40,23
38,5,11,2,2,1,35,22
45,3,9,2,13,1,50,25
38,3,6,2,12,1,40,19
55,6,9,2,10,1,40,35
46,3,11,2,2,1,40,30
59,3,8,2,5,1,45,44
31,3,9,4,10,0,30,11
29,3,8,4,6,0,30,14
34,3,4,4,0,0,38,16
53,3,7,4,10,0,40,31
43,3,11,2,10,1,40,27
52,2,8,0,8,0,38,37
45,3,0,2,6,1,40,33
29,3,8,4,11,1,50,14
28,3,6,2,0,1,55,9
44,3,4,2,10,1,60,26
32,3,5,4,10,0,38,15
29,3,4,4,7,1,60,11
48,4,7,2,3,1,40,26
40,1,2,2,3,1,40,26
23,3,8,2,14,1,50,8
29,5,8,4,2,1,50,14
65,3,3,6,12,0,38,54
41,3,6,4,10,1,60,22
58,3,8,2,4,1,45,43
30,3,5,2,10,1,40,13
55,3,6,0,12,0,8,36
42,3,8,2,7,0,60,27
31,3,6,2,12,1,40,12
38,0,11,2,0,1,40,22
53,3,8,4,14,1,40,38
50,4,11,2,12,1,55,34
62,3,8,2,6,1,50,47
37,3,11,4,2,1,40,21
56,5,6,2,3,0,40,37
21,3,0,4,2,1,40,9
43,2,8,0,8,1,45,28
44,3,4,2,12,1,40,26
48,3,6,2,3,1,60,29
40,1,8,2,11,0,75,25
70,4,6,0,12,0,40,51
27,1,6,4,10,0,35,8
26,3,0,2,2,1,48,14
33,3,6,2,3,1,60,14
35,3,8,2,10,1,50,20
42,6,11,0,10,0,40,26
37,3,8,2,2,1,45,22
21,2,11,4,8,1,40,5
17,3,3,4,2,1,40,6
40,3,11,0,6,0,48,24
20,3,11,4,12,0,40,4
69,3,6,2,10,1,7,50
21,3,11,4,10,0,8,5
25,3,8,4,13,0,35,10
17,3,1,4,7,1,20,4
40,0,8,2,0,1,55,25
19,2,11,4,8,1,45,3
50,1,11,0,0,1,43,34
24,3,6,4,10,1,40,5
23,3,8,4,5,1,40,8
54,3,6,0,10,0,36,35
68,5,9,2,14,1,15,48
45,1,4,2,3,1,40,27
66,3,11,2,3,1,40,50
32,5,1,0,2,1,50,19
24,3,8,4,12,0,40,9
56,3,8,2,12,1,45,41
50,5,11,2,4,1,60,34
48,3,8,4,5,1,40,33
28,3,11,4,14,1,50,12
49,3,8,0,13,1,40,34
59,6,8,6,0,0,40,44
24,3,5,2,0,0,40,7
20,3,1,4,5,1,39,7
56,3,3,2,2,1,40,45
53,3,0,2,14,1,45,41
21,3,8,4,7,0,35,6
30,3,9,2,10,1,45,10
30,1,11,5,0,0,40,14
31,4,8,2,3,1,40,16
32,5,8,2,14,1,40,17
42,1,6,2,10,1,40,23
31,3,8,2,2,1,40,16
57,3,1,2,2,1,40,44
19,3,2,4,2,1,15,5
19,3,1,4,7,1,40,6
26,3,5,4,10,1,45,9
24,3,8,2,12,1,20,9
41,5,11,2,2,1,40,25
55,3,11,2,6,1,40,39
20,2,11,4,8,1,40,4
33,3,11,4,0,0,40,17
25,3,5,2,4,1,35,8
32,1,5,0,10,0,40,15
53,3,8,0,14,1,40,38
37,3,11,0,0,0,38,21
33,3,6,4,5,0,40,14
49,3,8,2,13,1,50,34
40,3,6,2,3,1,44,21
36,3,10,2,0,0,15,15
41,5,10,2,10,1,58,20
25,3,8,4,5,1,36,10
26,6,9,4,10,1,10,6
59,3,6,2,12,1,40,40
56,0,6,2,3,1,50,37
21,3,8,4,7,0,20,6
45,3,8,2,14,1,70,30
18,3,8,4,5,1,12,3
20,3,11,4,10,1,12,4
42,3,4,4,3,1,45,24
41,3,8,2,2,1,40,26
40,3,8,2,2,1,45,25
28,0,11,4,0,0,72,12
47,1,8,6,3,0,40,32
31,3,1,2,2,1,40,18
56,3,9,2,10,1,60,36
34,3,7,2,10,1,50,12
49,3,9,2,10,1,42,29
63,3,4,2,3,1,40,45
44,3,7,2,10,1,20,22
56,3,8,2,12,1,40,41
30,3,11,2,6,1,40,14
38,4,9,2,3,1,60,18
51,1,3,2,7,0,38,40
30,3,6,2,10,1,40,11
56,3,5,4,4,1,70,39
50,3,1,0,7,0,40,37
54,1,8,2,2,1,45,39
46,3,8,2,3,1,40,31
27,3,8,2,3,1,40,12
46,3,6,4,3,1,40,27
60,0,8,2,14,1,40,45
42,1,11,2,11,1,40,26
36,3,0,5,5,0,40,24
30,3,8,1,6,1,40,15
43,3,9,0,3,0,50,23
29,3,11,2,2,1,40,13
45,2,11,0,8,0,35,29
22,3,11,4,7,0,30,6
46,3,8,2,0,1,40,31
28,3,10,3,10,0,65,7
44,0,6,2,10,1,45,25
30,4,6,4,3,1,45,11
17,3,1,4,7,1,18,4
23,3,1,4,2,0,40,10
34,5,8,2,4,1,50,19
33,3,1,5,3,0,30,20
24,3,6,4,3,0,37,5
32,3,11,2,0,1,40,16
41,3,6,2,10,1,40,22
44,3,6,5,3,1,38,25
48,5,6,2,3,1,60,29
36,1,11,2,10,1,40,20
39,3,6,2,10,1,45,20
34,3,8,2,7,1,36,19
35,3,9,4,10,0,40,15
30,5,11,4,2,1,30,14
33,3,8,4,13,0,50,18
35,3,6,2,10,1,40,16
30,1,9,0,10,0,65,10
45,3,8,0,7,0,40,30
37,3,8,2,2,1,40,22
36,3,11,4,0,0,40,20
31,3,4,4,13,1,45,13
38,3,0,2,14,1,40,26
32,3,6,2,2,1,45,13
23,3,11,4,0,0,24,7
22,3,11,4,12,1,40,6
38,5,8,2,4,1,50,23
45,2,8,0,8,0,40,30
40,3,6,2,2,1,50,21
38,3,8,2,6,1,40,23
29,3,1,2,5,1,20,16
67,2,9,2,8,1,10,47
52,5,8,0,3,0,99,37
